id,nombre,macrofamilia_id,macrofamilia,especializacion,nivel,modalidad_referencia,zona_referencia,keywords
MF-CR-1175,"Servicios domésticos, cuido y apoyo familiar · Servicios domésticos enfoque 25 · Gerencial / estratégico",servicios_domesticos,"Servicios domésticos, cuido y apoyo familiar",Servicios domésticos enfoque 25,Gerencial / estratégico,Mixto,Zona Sur,"servicios_domesticos Servicios domésticos, cuido y apoyo familiar Servicios domésticos enfoque 25 servicios domesticos servicios domésticos cuido niñera ninera adulto mayor empleada domestica empleada doméstica asistencia familiar"
MF-CR-1176,"Agroindustria, alimentos y producción primaria · agroindustria · Entrada / auxiliar",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",agroindustria,Entrada / auxiliar,Presencial,Puntarenas,"produccion_agroindustrial Agroindustria, alimentos y producción primaria agroindustria agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1177,"Agroindustria, alimentos y producción primaria · alimentos · Asistente",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",alimentos,Asistente,Virtual,Zona Norte,"produccion_agroindustrial Agroindustria, alimentos y producción primaria alimentos agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1178,"Agroindustria, alimentos y producción primaria · produccion primaria · Técnico",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",produccion primaria,Técnico,Híbrido,GAM,"produccion_agroindustrial Agroindustria, alimentos y producción primaria produccion primaria agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1179,"Agroindustria, alimentos y producción primaria · producción primaria · Técnico certificado",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",producción primaria,Técnico certificado,Campo,Alajuela,"produccion_agroindustrial Agroindustria, alimentos y producción primaria producción primaria agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1180,"Agroindustria, alimentos y producción primaria · empaque agricola · Operativo especializado",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",empaque agricola,Operativo especializado,Mixto,Heredia,"produccion_agroindustrial Agroindustria, alimentos y producción primaria empaque agricola agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1181,"Agroindustria, alimentos y producción primaria · empaque agrícola · Analista junior",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",empaque agrícola,Analista junior,Presencial,Puntarenas,"produccion_agroindustrial Agroindustria, alimentos y producción primaria empaque agrícola agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1182,"Agroindustria, alimentos y producción primaria · planta de alimentos · Analista",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",planta de alimentos,Analista,Virtual,Zona Norte,"produccion_agroindustrial Agroindustria, alimentos y producción primaria planta de alimentos agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1183,"Agroindustria, alimentos y producción primaria · procesamiento de alimentos · Analista senior",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",procesamiento de alimentos,Analista senior,Híbrido,GAM,"produccion_agroindustrial Agroindustria, alimentos y producción primaria procesamiento de alimentos agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1184,"Agroindustria, alimentos y producción primaria · producción · Especialista",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",producción,Especialista,Campo,Alajuela,"produccion_agroindustrial Agroindustria, alimentos y producción primaria producción agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1185,"Agroindustria, alimentos y producción primaria · primaria · Coordinador",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",primaria,Coordinador,Mixto,Heredia,"produccion_agroindustrial Agroindustria, alimentos y producción primaria primaria agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1186,"Agroindustria, alimentos y producción primaria · Agroindustria enfoque 11 · Supervisor",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",Agroindustria enfoque 11,Supervisor,Presencial,Puntarenas,"produccion_agroindustrial Agroindustria, alimentos y producción primaria Agroindustria enfoque 11 agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1187,"Agroindustria, alimentos y producción primaria · Agroindustria enfoque 12 · Jefatura",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",Agroindustria enfoque 12,Jefatura,Virtual,Zona Norte,"produccion_agroindustrial Agroindustria, alimentos y producción primaria Agroindustria enfoque 12 agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1188,"Agroindustria, alimentos y producción primaria · Agroindustria enfoque 13 · Consultor",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",Agroindustria enfoque 13,Consultor,Híbrido,GAM,"produccion_agroindustrial Agroindustria, alimentos y producción primaria Agroindustria enfoque 13 agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1189,"Agroindustria, alimentos y producción primaria · Agroindustria enfoque 14 · Gestor",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",Agroindustria enfoque 14,Gestor,Campo,Alajuela,"produccion_agroindustrial Agroindustria, alimentos y producción primaria Agroindustria enfoque 14 agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1190,"Agroindustria, alimentos y producción primaria · Agroindustria enfoque 15 · Instructor / formador",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",Agroindustria enfoque 15,Instructor / formador,Mixto,Heredia,"produccion_agroindustrial Agroindustria, alimentos y producción primaria Agroindustria enfoque 15 agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1191,"Agroindustria, alimentos y producción primaria · Agroindustria enfoque 16 · Control de calidad",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",Agroindustria enfoque 16,Control de calidad,Presencial,Puntarenas,"produccion_agroindustrial Agroindustria, alimentos y producción primaria Agroindustria enfoque 16 agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1192,"Agroindustria, alimentos y producción primaria · Agroindustria enfoque 17 · Datos y reportes",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",Agroindustria enfoque 17,Datos y reportes,Virtual,Zona Norte,"produccion_agroindustrial Agroindustria, alimentos y producción primaria Agroindustria enfoque 17 agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1193,"Agroindustria, alimentos y producción primaria · Agroindustria enfoque 18 · Herramientas digitales",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",Agroindustria enfoque 18,Herramientas digitales,Híbrido,GAM,"produccion_agroindustrial Agroindustria, alimentos y producción primaria Agroindustria enfoque 18 agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1194,"Agroindustria, alimentos y producción primaria · Agroindustria enfoque 19 · Proyectos",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",Agroindustria enfoque 19,Proyectos,Campo,Alajuela,"produccion_agroindustrial Agroindustria, alimentos y producción primaria Agroindustria enfoque 19 agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1195,"Agroindustria, alimentos y producción primaria · Agroindustria enfoque 20 · Campo / operación local",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",Agroindustria enfoque 20,Campo / operación local,Mixto,Heredia,"produccion_agroindustrial Agroindustria, alimentos y producción primaria Agroindustria enfoque 20 agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1196,"Agroindustria, alimentos y producción primaria · Agroindustria enfoque 21 · Servicio al usuario",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",Agroindustria enfoque 21,Servicio al usuario,Presencial,Puntarenas,"produccion_agroindustrial Agroindustria, alimentos y producción primaria Agroindustria enfoque 21 agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1197,"Agroindustria, alimentos y producción primaria · Agroindustria enfoque 22 · Gestión comercial",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",Agroindustria enfoque 22,Gestión comercial,Virtual,Zona Norte,"produccion_agroindustrial Agroindustria, alimentos y producción primaria Agroindustria enfoque 22 agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1198,"Agroindustria, alimentos y producción primaria · Agroindustria enfoque 23 · Cumplimiento / normativa",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",Agroindustria enfoque 23,Cumplimiento / normativa,Híbrido,GAM,"produccion_agroindustrial Agroindustria, alimentos y producción primaria Agroindustria enfoque 23 agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1199,"Agroindustria, alimentos y producción primaria · Agroindustria enfoque 24 · Emprendimiento",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",Agroindustria enfoque 24,Emprendimiento,Campo,Alajuela,"produccion_agroindustrial Agroindustria, alimentos y producción primaria Agroindustria enfoque 24 agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1200,"Agroindustria, alimentos y producción primaria · Agroindustria enfoque 25 · Gerencial / estratégico",produccion_agroindustrial,"Agroindustria, alimentos y producción primaria",Agroindustria enfoque 25,Gerencial / estratégico,Mixto,Heredia,"produccion_agroindustrial Agroindustria, alimentos y producción primaria Agroindustria enfoque 25 agroindustria alimentos produccion primaria producción primaria empaque agricola empaque agrícola planta de alimentos procesamiento de alimentos"
MF-CR-1201,"Contact center financiero, cobros y retención · cobros · Entrada / auxiliar",call_center_financiero,"Contact center financiero, cobros y retención",cobros,Entrada / auxiliar,Híbrido,San José,"call_center_financiero Contact center financiero, cobros y retención cobros cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1202,"Contact center financiero, cobros y retención · retencion · Asistente",call_center_financiero,"Contact center financiero, cobros y retención",retencion,Asistente,Campo,Cartago,"call_center_financiero Contact center financiero, cobros y retención retencion cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1203,"Contact center financiero, cobros y retención · retención · Técnico",call_center_financiero,"Contact center financiero, cobros y retención",retención,Técnico,Mixto,Limón,"call_center_financiero Contact center financiero, cobros y retención retención cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1204,"Contact center financiero, cobros y retención · call center financiero · Técnico certificado",call_center_financiero,"Contact center financiero, cobros y retención",call center financiero,Técnico certificado,Presencial,Guanacaste,"call_center_financiero Contact center financiero, cobros y retención call center financiero cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1205,"Contact center financiero, cobros y retención · contact center financiero · Operativo especializado",call_center_financiero,"Contact center financiero, cobros y retención",contact center financiero,Operativo especializado,Virtual,Zona Sur,"call_center_financiero Contact center financiero, cobros y retención contact center financiero cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1206,"Contact center financiero, cobros y retención · servicio financiero · Analista junior",call_center_financiero,"Contact center financiero, cobros y retención",servicio financiero,Analista junior,Híbrido,San José,"call_center_financiero Contact center financiero, cobros y retención servicio financiero cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1207,"Contact center financiero, cobros y retención · tarjetas · Analista",call_center_financiero,"Contact center financiero, cobros y retención",tarjetas,Analista,Campo,Cartago,"call_center_financiero Contact center financiero, cobros y retención tarjetas cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1208,"Contact center financiero, cobros y retención · mora · Analista senior",call_center_financiero,"Contact center financiero, cobros y retención",mora,Analista senior,Mixto,Limón,"call_center_financiero Contact center financiero, cobros y retención mora cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1209,"Contact center financiero, cobros y retención · recuperacion · Especialista",call_center_financiero,"Contact center financiero, cobros y retención",recuperacion,Especialista,Presencial,Guanacaste,"call_center_financiero Contact center financiero, cobros y retención recuperacion cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1210,"Contact center financiero, cobros y retención · recuperación · Coordinador",call_center_financiero,"Contact center financiero, cobros y retención",recuperación,Coordinador,Virtual,Zona Sur,"call_center_financiero Contact center financiero, cobros y retención recuperación cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1211,"Contact center financiero, cobros y retención · Contact · Supervisor",call_center_financiero,"Contact center financiero, cobros y retención",Contact,Supervisor,Híbrido,San José,"call_center_financiero Contact center financiero, cobros y retención Contact cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1212,"Contact center financiero, cobros y retención · center · Jefatura",call_center_financiero,"Contact center financiero, cobros y retención",center,Jefatura,Campo,Cartago,"call_center_financiero Contact center financiero, cobros y retención center cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1213,"Contact center financiero, cobros y retención · financiero · Consultor",call_center_financiero,"Contact center financiero, cobros y retención",financiero,Consultor,Mixto,Limón,"call_center_financiero Contact center financiero, cobros y retención financiero cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1214,"Contact center financiero, cobros y retención · Contact center financiero enfoque 14 · Gestor",call_center_financiero,"Contact center financiero, cobros y retención",Contact center financiero enfoque 14,Gestor,Presencial,Guanacaste,"call_center_financiero Contact center financiero, cobros y retención Contact center financiero enfoque 14 cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1215,"Contact center financiero, cobros y retención · Contact center financiero enfoque 15 · Instructor / formador",call_center_financiero,"Contact center financiero, cobros y retención",Contact center financiero enfoque 15,Instructor / formador,Virtual,Zona Sur,"call_center_financiero Contact center financiero, cobros y retención Contact center financiero enfoque 15 cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1216,"Contact center financiero, cobros y retención · Contact center financiero enfoque 16 · Control de calidad",call_center_financiero,"Contact center financiero, cobros y retención",Contact center financiero enfoque 16,Control de calidad,Híbrido,San José,"call_center_financiero Contact center financiero, cobros y retención Contact center financiero enfoque 16 cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1217,"Contact center financiero, cobros y retención · Contact center financiero enfoque 17 · Datos y reportes",call_center_financiero,"Contact center financiero, cobros y retención",Contact center financiero enfoque 17,Datos y reportes,Campo,Cartago,"call_center_financiero Contact center financiero, cobros y retención Contact center financiero enfoque 17 cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1218,"Contact center financiero, cobros y retención · Contact center financiero enfoque 18 · Herramientas digitales",call_center_financiero,"Contact center financiero, cobros y retención",Contact center financiero enfoque 18,Herramientas digitales,Mixto,Limón,"call_center_financiero Contact center financiero, cobros y retención Contact center financiero enfoque 18 cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1219,"Contact center financiero, cobros y retención · Contact center financiero enfoque 19 · Proyectos",call_center_financiero,"Contact center financiero, cobros y retención",Contact center financiero enfoque 19,Proyectos,Presencial,Guanacaste,"call_center_financiero Contact center financiero, cobros y retención Contact center financiero enfoque 19 cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1220,"Contact center financiero, cobros y retención · Contact center financiero enfoque 20 · Campo / operación local",call_center_financiero,"Contact center financiero, cobros y retención",Contact center financiero enfoque 20,Campo / operación local,Virtual,Zona Sur,"call_center_financiero Contact center financiero, cobros y retención Contact center financiero enfoque 20 cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1221,"Contact center financiero, cobros y retención · Contact center financiero enfoque 21 · Servicio al usuario",call_center_financiero,"Contact center financiero, cobros y retención",Contact center financiero enfoque 21,Servicio al usuario,Híbrido,San José,"call_center_financiero Contact center financiero, cobros y retención Contact center financiero enfoque 21 cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1222,"Contact center financiero, cobros y retención · Contact center financiero enfoque 22 · Gestión comercial",call_center_financiero,"Contact center financiero, cobros y retención",Contact center financiero enfoque 22,Gestión comercial,Campo,Cartago,"call_center_financiero Contact center financiero, cobros y retención Contact center financiero enfoque 22 cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1223,"Contact center financiero, cobros y retención · Contact center financiero enfoque 23 · Cumplimiento / normativa",call_center_financiero,"Contact center financiero, cobros y retención",Contact center financiero enfoque 23,Cumplimiento / normativa,Mixto,Limón,"call_center_financiero Contact center financiero, cobros y retención Contact center financiero enfoque 23 cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1224,"Contact center financiero, cobros y retención · Contact center financiero enfoque 24 · Emprendimiento",call_center_financiero,"Contact center financiero, cobros y retención",Contact center financiero enfoque 24,Emprendimiento,Presencial,Guanacaste,"call_center_financiero Contact center financiero, cobros y retención Contact center financiero enfoque 24 cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1225,"Contact center financiero, cobros y retención · Contact center financiero enfoque 25 · Gerencial / estratégico",call_center_financiero,"Contact center financiero, cobros y retención",Contact center financiero enfoque 25,Gerencial / estratégico,Virtual,Zona Sur,"call_center_financiero Contact center financiero, cobros y retención Contact center financiero enfoque 25 cobros retencion retención call center financiero contact center financiero servicio financiero tarjetas mora recuperacion recuperación"
MF-CR-1226,"Emprendimiento, microempresa y gestión comercial · emprendimiento · Entrada / auxiliar",emprendimiento,"Emprendimiento, microempresa y gestión comercial",emprendimiento,Entrada / auxiliar,Mixto,Puntarenas,"emprendimiento Emprendimiento, microempresa y gestión comercial emprendimiento emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1227,"Emprendimiento, microempresa y gestión comercial · emprendedor · Asistente",emprendimiento,"Emprendimiento, microempresa y gestión comercial",emprendedor,Asistente,Presencial,Zona Norte,"emprendimiento Emprendimiento, microempresa y gestión comercial emprendedor emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1228,"Emprendimiento, microempresa y gestión comercial · microempresa · Técnico",emprendimiento,"Emprendimiento, microempresa y gestión comercial",microempresa,Técnico,Virtual,GAM,"emprendimiento Emprendimiento, microempresa y gestión comercial microempresa emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1229,"Emprendimiento, microempresa y gestión comercial · negocio propio · Técnico certificado",emprendimiento,"Emprendimiento, microempresa y gestión comercial",negocio propio,Técnico certificado,Híbrido,Alajuela,"emprendimiento Emprendimiento, microempresa y gestión comercial negocio propio emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1230,"Emprendimiento, microempresa y gestión comercial · ventas digitales · Operativo especializado",emprendimiento,"Emprendimiento, microempresa y gestión comercial",ventas digitales,Operativo especializado,Campo,Heredia,"emprendimiento Emprendimiento, microempresa y gestión comercial ventas digitales emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1231,"Emprendimiento, microempresa y gestión comercial · modelo de negocio · Analista junior",emprendimiento,"Emprendimiento, microempresa y gestión comercial",modelo de negocio,Analista junior,Mixto,Puntarenas,"emprendimiento Emprendimiento, microempresa y gestión comercial modelo de negocio emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1232,"Emprendimiento, microempresa y gestión comercial · plan de negocio · Analista",emprendimiento,"Emprendimiento, microempresa y gestión comercial",plan de negocio,Analista,Presencial,Zona Norte,"emprendimiento Emprendimiento, microempresa y gestión comercial plan de negocio emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1233,"Emprendimiento, microempresa y gestión comercial · ecommerce · Analista senior",emprendimiento,"Emprendimiento, microempresa y gestión comercial",ecommerce,Analista senior,Virtual,GAM,"emprendimiento Emprendimiento, microempresa y gestión comercial ecommerce emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1234,"Emprendimiento, microempresa y gestión comercial · e commerce · Especialista",emprendimiento,"Emprendimiento, microempresa y gestión comercial",e commerce,Especialista,Híbrido,Alajuela,"emprendimiento Emprendimiento, microempresa y gestión comercial e commerce emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1235,"Emprendimiento, microempresa y gestión comercial · gestión · Coordinador",emprendimiento,"Emprendimiento, microempresa y gestión comercial",gestión,Coordinador,Campo,Heredia,"emprendimiento Emprendimiento, microempresa y gestión comercial gestión emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1236,"Emprendimiento, microempresa y gestión comercial · comercial · Supervisor",emprendimiento,"Emprendimiento, microempresa y gestión comercial",comercial,Supervisor,Mixto,Puntarenas,"emprendimiento Emprendimiento, microempresa y gestión comercial comercial emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1237,"Emprendimiento, microempresa y gestión comercial · Emprendimiento enfoque 12 · Jefatura",emprendimiento,"Emprendimiento, microempresa y gestión comercial",Emprendimiento enfoque 12,Jefatura,Presencial,Zona Norte,"emprendimiento Emprendimiento, microempresa y gestión comercial Emprendimiento enfoque 12 emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1238,"Emprendimiento, microempresa y gestión comercial · Emprendimiento enfoque 13 · Consultor",emprendimiento,"Emprendimiento, microempresa y gestión comercial",Emprendimiento enfoque 13,Consultor,Virtual,GAM,"emprendimiento Emprendimiento, microempresa y gestión comercial Emprendimiento enfoque 13 emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1239,"Emprendimiento, microempresa y gestión comercial · Emprendimiento enfoque 14 · Gestor",emprendimiento,"Emprendimiento, microempresa y gestión comercial",Emprendimiento enfoque 14,Gestor,Híbrido,Alajuela,"emprendimiento Emprendimiento, microempresa y gestión comercial Emprendimiento enfoque 14 emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1240,"Emprendimiento, microempresa y gestión comercial · Emprendimiento enfoque 15 · Instructor / formador",emprendimiento,"Emprendimiento, microempresa y gestión comercial",Emprendimiento enfoque 15,Instructor / formador,Campo,Heredia,"emprendimiento Emprendimiento, microempresa y gestión comercial Emprendimiento enfoque 15 emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1241,"Emprendimiento, microempresa y gestión comercial · Emprendimiento enfoque 16 · Control de calidad",emprendimiento,"Emprendimiento, microempresa y gestión comercial",Emprendimiento enfoque 16,Control de calidad,Mixto,Puntarenas,"emprendimiento Emprendimiento, microempresa y gestión comercial Emprendimiento enfoque 16 emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1242,"Emprendimiento, microempresa y gestión comercial · Emprendimiento enfoque 17 · Datos y reportes",emprendimiento,"Emprendimiento, microempresa y gestión comercial",Emprendimiento enfoque 17,Datos y reportes,Presencial,Zona Norte,"emprendimiento Emprendimiento, microempresa y gestión comercial Emprendimiento enfoque 17 emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1243,"Emprendimiento, microempresa y gestión comercial · Emprendimiento enfoque 18 · Herramientas digitales",emprendimiento,"Emprendimiento, microempresa y gestión comercial",Emprendimiento enfoque 18,Herramientas digitales,Virtual,GAM,"emprendimiento Emprendimiento, microempresa y gestión comercial Emprendimiento enfoque 18 emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1244,"Emprendimiento, microempresa y gestión comercial · Emprendimiento enfoque 19 · Proyectos",emprendimiento,"Emprendimiento, microempresa y gestión comercial",Emprendimiento enfoque 19,Proyectos,Híbrido,Alajuela,"emprendimiento Emprendimiento, microempresa y gestión comercial Emprendimiento enfoque 19 emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1245,"Emprendimiento, microempresa y gestión comercial · Emprendimiento enfoque 20 · Campo / operación local",emprendimiento,"Emprendimiento, microempresa y gestión comercial",Emprendimiento enfoque 20,Campo / operación local,Campo,Heredia,"emprendimiento Emprendimiento, microempresa y gestión comercial Emprendimiento enfoque 20 emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1246,"Emprendimiento, microempresa y gestión comercial · Emprendimiento enfoque 21 · Servicio al usuario",emprendimiento,"Emprendimiento, microempresa y gestión comercial",Emprendimiento enfoque 21,Servicio al usuario,Mixto,Puntarenas,"emprendimiento Emprendimiento, microempresa y gestión comercial Emprendimiento enfoque 21 emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1247,"Emprendimiento, microempresa y gestión comercial · Emprendimiento enfoque 22 · Gestión comercial",emprendimiento,"Emprendimiento, microempresa y gestión comercial",Emprendimiento enfoque 22,Gestión comercial,Presencial,Zona Norte,"emprendimiento Emprendimiento, microempresa y gestión comercial Emprendimiento enfoque 22 emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1248,"Emprendimiento, microempresa y gestión comercial · Emprendimiento enfoque 23 · Cumplimiento / normativa",emprendimiento,"Emprendimiento, microempresa y gestión comercial",Emprendimiento enfoque 23,Cumplimiento / normativa,Virtual,GAM,"emprendimiento Emprendimiento, microempresa y gestión comercial Emprendimiento enfoque 23 emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
MF-CR-1249,"Emprendimiento, microempresa y gestión comercial · Emprendimiento enfoque 24 · Emprendimiento",emprendimiento,"Emprendimiento, microempresa y gestión comercial",Emprendimiento enfoque 24,Emprendimiento,Híbrido,Alajuela,"emprendimiento Emprendimiento, microempresa y gestión comercial Emprendimiento enfoque 24 emprendimiento emprendedor microempresa negocio propio ventas digitales modelo de negocio plan de negocio ecommerce e commerce"
